source_created_at,author_id,text,source,language,longitude,latitude,id,labels_topic_0_tweet_id,labels_topic_0_user_id,labels_topic_0_relevant,labels_topic_0_topic,labels_topic_0_ground_truth,labels_topic_0_id,labels_sentiment_0_tweet_id,labels_sentiment_0_user_id,labels_sentiment_0_sentiment,labels_sentiment_0_ground_truth,labels_sentiment_0_id,source_id
2020-03-13 09:24:05,217591694.0,@TLRailUK @NorthHertsSam @hitchincommuter @SteveWhiteRail @TfL This screen in the ticket hall at KGX & StP underground... https://t.co/KLEiFq4saB,brandwatch,en,,,105fea07-6f89-7bea-9652-87af3d669f18,105fea07-6f89-7bea-9652-87af3d669f18,Z003XDCS,True,station,True,83076238-1679-b43a-253b-dd4b067eeeae,105fea07-6f89-7bea-9652-87af3d669f18,Z003XDCS,negative,True,9e91df98-7872-1933-77b8-839edbafdc8a,1238395397590188032
2019-05-31 15:52:11,547789703.0,@TLRailUK I was heading to London Bridge to get a connecting south eastern train. The next train is now also delayed!,brandwatch,en,,,67ed3a67-9adc-2ae6-6bca-bdeead683274,67ed3a67-9adc-2ae6-6bca-bdeead683274,Z003XDCS,True,delays,True,6dae3451-0169-fa20-0a88-ce04974444cb,67ed3a67-9adc-2ae6-6bca-bdeead683274,Z003XDCS,negative,True,08672e73-5bee-ce11-252c-3944244da749,1134487749535420416
2019-12-21 14:13:31,2242864728,@TLRailUK hi can you end the disruption to my wifi service cause you've put a wifi blockage in,brandwatch,en,,,dc72fa47-b7e7-ff4c-eaaf-b82582a588a9,dc72fa47-b7e7-ff4c-eaaf-b82582a588a9,Z003XDCS,True,wifi,True,ce68112d-7c7f-3289-32d6-ce238b08a16f,dc72fa47-b7e7-ff4c-eaaf-b82582a588a9,Z003XDCS,neutral,True,47d6bc01-d022-866d-684a-4f9b5564c6ed,1208390042466635778
2019-03-16 15:15:21,320797050.0,"@guy1logic @TLRailUK @mikecurtisg Station staff have no connection with the driver, the driver has no choice of line or platform, the driver checks the cab monitors once the doors are clear he closes the doors and the train leaves. At no time would the driver know anyone was changing platforms",brandwatch,en,,,d9c42ede-1705-3225-5d08-0501bd95810c,d9c42ede-1705-3225-5d08-0501bd95810c,Z003XDCS,True,station,True,d8a9f42e-f054-7a3c-2952-22b230cf6dd5,d9c42ede-1705-3225-5d08-0501bd95810c,Z003XDCS,negative,True,88dfe622-72e4-8e76-6d0c-12d7d97d8f29,1106937001956331520
2019-08-28 07:55:03,57022802,@TLRailUK None of the People on the Train to st alban city stand up and offer their seats to pregnant women. Is there anything you can do to raise more awareness among customers?,brandwatch,en-GB,,,23592e8e-6c60-5520-a791-9bd7ede73b2a,23592e8e-6c60-5520-a791-9bd7ede73b2a,Z003XDCS,True,seats,True,67e67ccd-de50-4348-40c3-7a4c5e69a77f,23592e8e-6c60-5520-a791-9bd7ede73b2a,Z003XDCS,negative,True,e2126140-414f-4bb1-1080-ee5248d09109,1166620194443333632
2020-01-23 07:00:43,2503813861,"Delightful @TLRailUK train this morning - filled with last night's litter, no WiFi and nowhere to put a laptop so unable to work. It's like commuting in the 1970s only with vastly over inflated fares.",brandwatch,en,,,89c1a830-ba1c-3053-a12f-d5d38074e509,89c1a830-ba1c-3053-a12f-d5d38074e509,Z003XDCS,True,vandalism,True,5a74478f-5783-8c89-8c9f-782e06d56e98,89c1a830-ba1c-3053-a12f-d5d38074e509,Z003XDCS,negative,True,72a80f32-eb80-5b43-90c6-4a02b93d954b,1220239924399681536
2019-10-09 15:40:29,76961834,"Oh great, looks like @TLRailUK on-train WiFi doesn't support new QUIC protocol - so many sites now unbrowseable (presumably a side-effect of the packet inspection that it shouldn't be doing in the first place!)",brandwatch,en-GB,,,b3c55a39-cfa9-8a2d-6127-28eb2fea9238,b3c55a39-cfa9-8a2d-6127-28eb2fea9238,Z003XDCS,True,wifi,True,edb1a26c-7db2-d75e-05b7-be7385fe1bfb,b3c55a39-cfa9-8a2d-6127-28eb2fea9238,Z003XDCS,negative,True,1ad2903d-d42c-6917-3060-d6d38f526d35,1181957615229779968
2019-03-21 08:06:59,9.927213452208371e+17,@Frisweet @tlupdates @SouthernRailUK @TLRailUK A seat isn’t guaranteed a ticket only allows you to travel. There are only so many trains and all are used if not in use they are awaiting maintenance,brandwatch,en,,,0fea8b22-7f8e-9021-ff1d-5e22d2441ac6,0fea8b22-7f8e-9021-ff1d-5e22d2441ac6,Z003XDCS,True,tickets/seat_reservations,True,5d0935c8-51fe-b9c2-b36c-277402f5391f,0fea8b22-7f8e-9021-ff1d-5e22d2441ac6,Z003XDCS,neutral,True,0c9d707d-df3c-dc47-d6a4-c237aee4ac15,1108641137458327552
2019-04-16 19:10:21,9.635648011957412e+17,(Thameslink Update) 19:19 Sutton Surrey to St Albans City due 20:52 - 19:19 Sutton Surrey to St Albans City due 20:52 is being delayed at Herne Hill.,brandwatch,en-GB,,,c31baf35-75af-7c91-8a3f-02df145966f1,c31baf35-75af-7c91-8a3f-02df145966f1,Z003XDCS,True,delays,True,fcb55b0b-9e0e-d7fc-96b3-7392f688e9c7,c31baf35-75af-7c91-8a3f-02df145966f1,Z003XDCS,negative,True,b77ca4be-5425-4e9c-06ea-f1c3cc82aa33,1118230164658425857
2019-05-29 11:55:56,225014581.0,"@TLRailUK Not according to everyone on the platform or the train announcer or the platform guard . this is the trouble with @TLRailUK isn’t it. Not listening to the actual people ON the platform as it went thru, relying on clearly faulty tech but computer says Yes so it minuet be right?",brandwatch,en-GB,,,625e5768-5738-d3fc-6679-97ec2ae66607,625e5768-5738-d3fc-6679-97ec2ae66607,Z003XDCS,True,station,True,722769c8-2367-07dc-eebf-ecb29e922568,625e5768-5738-d3fc-6679-97ec2ae66607,Z003XDCS,negative,True,a916a713-cc64-0d5e-c5dc-382177a2763a,1133703519893168130
2019-05-15 17:44:11,154996779.0,@TLRailUK Your fleet team need to stop signing off these updates without fully testing them. It’s a joke they keep braking the system cause they ain’t been tested.,brandwatch,en-GB,,,029e1f88-6b06-71dc-c435-1dcbe29469cc,029e1f88-6b06-71dc-c435-1dcbe29469cc,Z003XDCS,True,announcements,True,28bc1a63-e195-7e7f-740c-7d861c6f618b,029e1f88-6b06-71dc-c435-1dcbe29469cc,Z003XDCS,negative,True,1c629941-c95c-abbf-d972-e9ca27432248,1128717728645251073
2019-03-13 15:59:48,80054912.0,@TLRailUK your delayed train has made me miss my connection of which I’ve got to buy another £135.00 ticket. What you gonna do about this?,brandwatch,en,,,9ae36cc7-8a7a-1dbb-64d1-73bd3d904d17,9ae36cc7-8a7a-1dbb-64d1-73bd3d904d17,Z003XDCS,True,delays,True,b8f322d5-5f06-eb7c-218f-2263f5203bcd,9ae36cc7-8a7a-1dbb-64d1-73bd3d904d17,Z003XDCS,negative,True,019dbd82-e1b2-7e4c-f702-7aba30a61ca7,1105861022676598791
2019-02-21 09:18:10,968888788125700096,"#Cricklewood - Due to the nature of the repairs required which will take place when no services are running, services have to run at a reduced speed on the ‘up northbound mainline’. As such, Thameslink services may be delayed by up to 20 minutes, cancelled or revised.",brandwatch,en,,,e963330f-90e4-9174-3a6d-ffda657057a6,e963330f-90e4-9174-3a6d-ffda657057a6,Z003XDCS,True,delays,True,ede833fd-4233-2192-e16f-493720a9d8ef,e963330f-90e4-9174-3a6d-ffda657057a6,Z003XDCS,negative,True,38d72c98-5a88-6476-a3f4-ab6059671c5e,1098512191895023616
2019-02-16 15:59:31,68100018,@TLRailUK hi there - I’ve had a proper “blokey” moment and left a dress I was taking back to a shop for my fiancée on a seat in the waiting area on platform 3 at Luton Parkway. Now on the train into London 🙈. It’s says Hobbs on the packaging. How do I get it back? Thanks,brandwatch,en-GB,,,a8250780-dc02-0862-8690-850dd427cd5b,a8250780-dc02-0862-8690-850dd427cd5b,Z003XDCS,True,none,True,08136e7e-eb70-7fc1-b654-4c66fc097865,a8250780-dc02-0862-8690-850dd427cd5b,Z003XDCS,neutral,True,e1180012-748b-8a2a-d018-bf54a606d403,1096801257157730304
2019-01-23 19:45:36,9.635648011957412e+17,(Thameslink Update) 18:30 Rainham Kt to Luton due 21:01 - 18:30 Rainham Kt to Luton due 21:01 has been delayed between Slade Green and Woolwich Arsenal and is now 5 minutes late.,brandwatch,en-GB,,,b3e9a7c6-3eba-7824-c7ff-d05eccddb39d,b3e9a7c6-3eba-7824-c7ff-d05eccddb39d,Z003XDCS,True,delays,True,c5fc232f-cd36-b502-1b9c-16e6476c5673,b3e9a7c6-3eba-7824-c7ff-d05eccddb39d,Z003XDCS,neutral,True,82b986fb-6108-2c49-5c1b-e65763ce7486,1088160840644206593
2019-10-16 07:35:09,309824548,"Also, on a crappy cattle-truck Thameslink train with no tables and weird seats shaped to fit no human back. So bad train is a problem too, just destination matters more.",brandwatch,en-GB,,,8f51e944-4fbb-d7dc-12a0-51a55d7ed7d1,8f51e944-4fbb-d7dc-12a0-51a55d7ed7d1,Z003XDCS,True,tables,True,484d43b7-102a-c5a9-bb02-4265118bd8ae,8f51e944-4fbb-d7dc-12a0-51a55d7ed7d1,Z003XDCS,negative,True,53062b9c-c36a-524e-e799-a12c61ba604d,1184372190222962688
2019-12-20 07:39:03,123092848,@TLRailUK @JessWinch Buses have started to arrive - but very long queues. Now been waiting in the rain for over 1hr even to get a bus which MIGHT get me to a train.,brandwatch,en-GB,,,18af2a38-ef21-da97-ec6a-daa3877b8014,18af2a38-ef21-da97-ec6a-daa3877b8014,Z003XDCS,True,none,True,d3231fc1-0d55-991c-da3e-53c46733ae4a,18af2a38-ef21-da97-ec6a-daa3877b8014,Z003XDCS,neutral,True,06792621-2380-7151-ba66-bf7aae77adfc,1207928383901974528
2020-07-15 18:27:06.647000,14671946,@TLRailUK hello I live next to Blackfriars. You are now operating an increased service every day meaning the train noise is now constant. Is there a time after which the trains will be less frequent?,sprinklr,en,-0.12574,51.50853,9510a093-f869-b42f-ca16-321574339e97,9510a093-f869-b42f-ca16-321574339e97,Z003XDCS,True,none,True,7294ec4c-f677-1ea3-6310-b28959f76db8,9510a093-f869-b42f-ca16-321574339e97,Z003XDCS,negative,True,71a01d62-684b-9a16-6e82-24af3721a038,
2020-01-06 23:33:34,66092176,"As his 70th #birthday approaches, #Borehamwood #blogger #thejohnfleming ponders on why generous #Londoners always offer him their seat on public #transport in the capital. #London #UKSOPRO @TLRailUK @TfL #UK #NYC #brighton #edinburgh #travel #edfringe https://t.co/D6KeoeLz9M… https://t.co/WTYFDWuqjU",brandwatch,en,,,50697164-f241-ef27-3228-eb31876fd105,50697164-f241-ef27-3228-eb31876fd105,Z003XDCS,True,none,True,411ee0b8-d478-5468-e6b8-e4eb9f534deb,50697164-f241-ef27-3228-eb31876fd105,Z003XDCS,neutral,True,12e222aa-45f3-7d6d-f7a0-0c3a90be9cfd,1214329188943048705
2019-12-18 19:35:31,115807485,"Thameslink is no better! Chaos at London Bridge. Spent ages waiting for a train down to Medway. Station entrances were blocked off, exit only.",brandwatch,en-GB,,,ce98d0d2-903a-85fa-1860-7f13476c5c8e,ce98d0d2-903a-85fa-1860-7f13476c5c8e,Z003XDCS,True,station,True,16378878-aed4-2fde-68f7-dab1248e95ad,ce98d0d2-903a-85fa-1860-7f13476c5c8e,Z003XDCS,negative,True,4ebc28df-9b85-797f-f6d5-3657ac976730,1207383912529444864
2019-07-17 10:35:00,1089150094765641728,Govia Thameslink fined £1m over Gatwick Express window death https://t.co/Cp7m58lweG,brandwatch,en,,,0cba814a-704a-dd85-1c5f-238debff4154,0cba814a-704a-dd85-1c5f-238debff4154,Z003XDCS,True,none,True,f2598166-d5a9-e05c-e024-ff8bfdb9ad04,0cba814a-704a-dd85-1c5f-238debff4154,Z003XDCS,neutral,True,cd0e3867-92d7-f9dc-1bd4-cb85aedf0307,1151440155720519680
2019-09-27 18:46:25,419572617,"@TLRailUK honestly, charging me to use the toilets? That’s ridiculous, had to pay a £1.99 service charge at a cash point just to get change to perform a natural bodily function out of desperation Be humane, guys 😩",brandwatch,en-GB,,,dab65b2e-3c14-a057-cdb8-7df6ad63bceb,dab65b2e-3c14-a057-cdb8-7df6ad63bceb,Z003XDCS,True,station,True,75d0f268-b5a8-b716-bc9b-e8326c94a285,dab65b2e-3c14-a057-cdb8-7df6ad63bceb,Z003XDCS,negative,True,5879330a-63a9-3151-ff72-89d7d5bd10d3,1177655751285837827
2019-03-18 12:00:51,2589703207.0,"⚠️#TLUpdates - All lines have now reopened between Three Bridges and Horsham. Services may remain subject to delay, cancellation or alteration as we work to return service to normal. ℹ️Travel advice, service info and ticket acceptance👇https://t.co/khoYecNJla",brandwatch,en-GB,,,cc00c834-3af0-f50e-eb2f-3a7379d8db60,cc00c834-3af0-f50e-eb2f-3a7379d8db60,Z003XDCS,True,delays,True,2fe352ff-f20d-9382-e8ab-593924094bde,cc00c834-3af0-f50e-eb2f-3a7379d8db60,Z003XDCS,negative,True,8a96b03c-07cb-6c4b-718b-43e4b789c708,1107612829471920129
2019-07-28 17:54:29,30083777,@TLRailUK Thanks on the other side my plane has now been delayed by 3 hours I think a night in Luton is more sensible. Will you have a timetable even reduced tomorrow,brandwatch,en,,,2d5ea826-9aa4-c840-ce4f-a569f2ca9dc5,2d5ea826-9aa4-c840-ce4f-a569f2ca9dc5,Z003XDCS,True,none,True,a6d51180-5e9f-d424-c493-97a2de6723aa,2d5ea826-9aa4-c840-ce4f-a569f2ca9dc5,Z003XDCS,neutral,True,18c6ae40-a432-1461-eec1-94d2f408de01,1155537023719137280
2020-02-07 18:24:01,617020120,@NetworkRailSE @Se_Railway @SouthernRailUK @TLRailUK Are you laying the foundations for a rubbish commute on Monday morning!?,brandwatch,en,,,0b30824a-7fca-6f8c-e0fc-f5a0ea0161fd,0b30824a-7fca-6f8c-e0fc-f5a0ea0161fd,Z003XDCS,True,service,True,330068dc-5015-2126-3b09-e4ab0a056d8a,0b30824a-7fca-6f8c-e0fc-f5a0ea0161fd,Z003XDCS,negative,True,fa6ee92b-308b-e1a0-9a3c-b9cb3f7e9c0b,1225847701482414080
2019-08-28 07:25:07,1143408237263413248,0821 Thameslink train to Cambridge: Delayed 0830 LNER train to Newcastle: On time - plat 2 0833 LNER train to Leeds: On time 0836 Thameslink train to Welwyn Garden City: On time 0842 Great Northern train to Kings Lynn: On time - plat 1,brandwatch,en-GB,,,5e62a324-bcf5-04df-a1f7-68063fdb970b,5e62a324-bcf5-04df-a1f7-68063fdb970b,Z003XDCS,True,delays,True,602023b1-2e53-6d12-b4a4-7a9bd711078f,5e62a324-bcf5-04df-a1f7-68063fdb970b,Z003XDCS,negative,True,39959647-ef97-308a-0fe9-7655a25a8135,1166612658415706112
2019-07-29 16:51:13,569398627,@TLRailUK Streatham. I have now gone to Blackfriars where the boards showed no Sutton trains but announcements were helpful once I had got to platform 1 to be told it was gong from platform 4,brandwatch,en-GB,,,87d90a6b-3d01-a78c-5e6b-87f851d89f20,87d90a6b-3d01-a78c-5e6b-87f851d89f20,Z003XDCS,True,station,True,fcef675a-41c8-7e18-f7f6-1b8b471431bf,87d90a6b-3d01-a78c-5e6b-87f851d89f20,Z003XDCS,negative,True,c16b9562-dc4a-945f-1dc1-1322be951a76,1155883488844890112
2020-02-20 15:47:13,2967896361,"Dear @TLRailUK I was delayed and submitted a delay repay claim, but I have since received an auto delay repay notification. How can I link both records without risking being seen as making two claims for one delay?",brandwatch,en,,,a5bc6fb8-06dd-2e99-d4d9-e64d4720179c,a5bc6fb8-06dd-2e99-d4d9-e64d4720179c,Z003XDCS,True,delays,True,8aff6987-1e58-e478-0a68-9cd6a51244aa,a5bc6fb8-06dd-2e99-d4d9-e64d4720179c,Z003XDCS,neutral,True,a55c5b0d-8072-4db7-02b5-6b080c09678f,1230519281030443008
2019-08-28 12:02:38,963564801195741184,(Thameslink Update) 12:19 Bedford to Brighton due 14:42 - 12:19 Bedford to Brighton due 14:42 has been delayed between Leagrave and Luton and is now 10 minutes late.,brandwatch,en-GB,,,a3b49d97-29f5-689d-97ed-241a997e65e7,a3b49d97-29f5-689d-97ed-241a997e65e7,Z003XDCS,True,delays,True,a583961b-d5da-f045-6625-1a0922180022,a3b49d97-29f5-689d-97ed-241a997e65e7,Z003XDCS,negative,True,bb12675c-7425-8c54-6e95-d99a25fbe9e7,1166682500334313473
2020-01-21 11:11:16,2589703207,"@NetworkRailSE @SouthernRailUK #TLUpdates - Services running between Redhill & Earlswood remain subject to delays of up to 15 minutes this morning. Network Rail engineers are on site investigating the issue, with ticket acceptance remaining in place whilst they work to rectify. ℹ️👇 https://t.co/iYMraBkjSy",brandwatch,en-GB,,,fb7c54d6-ba09-ad04-e2d3-35009fdde7ec,fb7c54d6-ba09-ad04-e2d3-35009fdde7ec,Z003XDCS,True,delays,True,a3ae1730-7d48-25d7-4700-2a2d4b870e4e,fb7c54d6-ba09-ad04-e2d3-35009fdde7ec,Z003XDCS,neutral,True,dd5e2ccf-e974-0589-27f8-1cffded12db9,1219578199681708032
2019-04-15 16:14:08,2589703207.0,"@Dava73 Hello, it's due in at City Thameslink at 1722 currently. This service has been delayed by a late running train being in front of this one. ^Jake",brandwatch,en-GB,,,ca923d0e-7cc3-feb0-50ac-e47e8b33e176,ca923d0e-7cc3-feb0-50ac-e47e8b33e176,Z003XDCS,True,delays,True,19ae5a7b-ea94-f660-d3cf-24860e3f2c27,ca923d0e-7cc3-feb0-50ac-e47e8b33e176,Z003XDCS,negative,True,9578e041-4b28-c868-74d6-c2f7930b7836,1117823430873817090
2020-08-28 17:34:29.963000,769712396,"@TLRailUK Hello. I am still waiting for a refund of a transaction that was unsuccessful. I tried to buy a ticket, the website took my money and no ticket was issued. I was meant to get my refund within 5 days and more than ten have now passed. How long will I still have to wait?",sprinklr,en,-0.12574,51.50853,f32daa1a-162e-8e1a-dca6-595400e34ee4,f32daa1a-162e-8e1a-dca6-595400e34ee4,Z003XDCS,True,none,True,e507e2de-22b8-6dd8-37c7-a97675702aa1,f32daa1a-162e-8e1a-dca6-595400e34ee4,Z003XDCS,negative,True,9ca6694c-c964-9d07-969f-c09c37dce17c,
2019-11-05 23:48:30,769502168,The seats on @TLRailUK are made to give you back issues wtf,brandwatch,en-GB,,,69a4905a-cf12-fd32-a941-817b1f65c9f9,69a4905a-cf12-fd32-a941-817b1f65c9f9,Z003XDCS,True,seats,True,46f965a0-d9e3-d410-61b0-c89fb674853b,69a4905a-cf12-fd32-a941-817b1f65c9f9,Z003XDCS,negative,True,4ce22281-351c-ed19-772e-adeb1550198e,1191864899804303360
2019-03-15 10:32:04,9.378251056143933e+17,"@EMTrains Nah won't even connect to any devices, will have to wait until I get on @TLRailUK",brandwatch,en-GB,,,b9c0374b-5267-60b7-64ce-1ecc96713b97,b9c0374b-5267-60b7-64ce-1ecc96713b97,Z003XDCS,True,none,True,dc7bd788-d273-f2a0-1d67-c4e57b5adefe,b9c0374b-5267-60b7-64ce-1ecc96713b97,Z003XDCS,neutral,True,2a5bf38e-0bb3-2a21-4092-ad4dbf1bc919,1106503322490548225
2020-02-26 06:05:41,936520228829368320,@TLRailUK just heard an announcement at BUG about planned engineering works on Sunday Feb 23rd?,brandwatch,en,,,80871e45-bcf7-b31b-cb5f-ab6f5673c418,80871e45-bcf7-b31b-cb5f-ab6f5673c418,Z003XDCS,True,none,True,906919c9-5887-bb39-b16d-7dcc16643e12,80871e45-bcf7-b31b-cb5f-ab6f5673c418,Z003XDCS,neutral,True,3ed25411-5512-a323-9b05-12d3f8dcdc61,1232547262150184960
2019-07-22 07:22:07,115503385,"Commuting public: ""hurrah, the school holidays! At last, the trains will be quiet and we'll all get the seats we paid for"" @TLRailUK: ""let's cut peak time service trains from 12 carriages to 8. That'll show them.""",brandwatch,en-GB,,,befdc070-8197-30cd-7e95-a9ed9f12d9c0,befdc070-8197-30cd-7e95-a9ed9f12d9c0,Z003XDCS,True,service,True,3214acbe-993b-fc0e-a244-e622feac08d9,befdc070-8197-30cd-7e95-a9ed9f12d9c0,Z003XDCS,neutral,True,1c19b822-595f-5175-e27b-1968a6e4ae63,1153203552409587712
2020-02-22 19:21:51,858327009235271682,"@TLRailUK Can you ever get away from delays on the trains? Even on a Saturday evening with minimal trains running, just sitting on a stationary train waiting to get into St. Albans. Desperate.",brandwatch,en,,,5f1bf05a-36d5-0615-ffc4-d67c7a10933d,5f1bf05a-36d5-0615-ffc4-d67c7a10933d,Z003XDCS,True,delays,True,ba0530cb-4157-a64a-8f53-a52221f451bc,5f1bf05a-36d5-0615-ffc4-d67c7a10933d,Z003XDCS,negative,True,43f0d82a-7824-8690-c628-e2a4d3e42cef,1231298071776169984
2019-02-22 04:47:36,117204420,"@RedhillRail @TLRailUK @GTRailUK @transportgovuk @TransportFocus @CBTransport Do we really want #failinggrayling to pop down to Three Bridges to do the job? Seriously though with fewer sets required over the 9 day @brighton_line work there is no excuse for trains not having power points, tables and wifi installed while they are parked up.",brandwatch,en-GB,,,306ebbb8-c4d9-6954-7ce0-020e689ffc3f,306ebbb8-c4d9-6954-7ce0-020e689ffc3f,Z003XDCS,True,wifi,True,4b213eb0-f160-775a-f14d-06821a60213f,306ebbb8-c4d9-6954-7ce0-020e689ffc3f,Z003XDCS,negative,True,31771b0a-49b9-f8e5-9660-b69ebd944e25,1098806489224019969
2020-02-06 21:04:32,197127053,@LutonEye @TLRailUK @networkrail @transportgovuk @Daily_Express Lady in a wheelchair on platform 4 at Luton this morning waiting for the 6.12 am train.... at 6.09 an announcement was made changing the platform from 4 to 1... she had no chance of doing that in 3 minutes,brandwatch,en-GB,,,cb3f8bed-7a06-86a3-0b44-a7f1a5a47594,cb3f8bed-7a06-86a3-0b44-a7f1a5a47594,Z003XDCS,True,service,True,0ccae656-17eb-c956-9305-46d39b214263,cb3f8bed-7a06-86a3-0b44-a7f1a5a47594,Z003XDCS,negative,True,7cf207c2-2a82-6d78-c1e5-aefdf0a32a36,1225525708614709250
2019-02-14 08:46:14,2589703207,⚠️ #TLUpdates - Services may still be cancelled or delayed by up to 20 mins following a road vehicle colliding with a bridge earlier between East Croydon & Purley ℹ️ More info 👇 https://t.co/HWNSMTTwFT,brandwatch,en-GB,,,22427072-cb41-5e78-54ad-b6330566fcae,22427072-cb41-5e78-54ad-b6330566fcae,Z003XDCS,True,delays,True,7bf5e186-044a-7a80-8e04-8ac48ef8cdeb,22427072-cb41-5e78-54ad-b6330566fcae,Z003XDCS,negative,True,41f0829a-3d01-94f6-cfc6-8069f51a8762,1095967440218062848
2019-05-29 16:41:52,535168179.0,Taking the Biscuit?! Sweet treat apology from @TLRailUK for yesterday’s disastrous commutes. We can all eat these whilst we wait extra time tonight - cancellations due to lack of train crew. 8 cancellations from 4.30pm onwards. Poor show. @hitchincommuter @BBC3CR @BBCLookEast https://t.co/91cpJGVAy9,brandwatch,en-GB,,,a93a499e-c3c2-e359-175d-d69173eed830,a93a499e-c3c2-e359-175d-d69173eed830,Z003XDCS,True,delays,True,07512070-1fcb-d13a-1b30-8726718ee278,a93a499e-c3c2-e359-175d-d69173eed830,Z003XDCS,negative,True,a328cc69-69ba-0352-b9af-f0336b90818c,1133775476269473794
2020-03-10 08:07:08,2166132552.0,@TLRailUK is the WiFi only available in 1st class on your trains?,brandwatch,en,,,8d6b1eb6-08ed-f7e2-c7b7-cb6e32ac7b9b,8d6b1eb6-08ed-f7e2-c7b7-cb6e32ac7b9b,Z003XDCS,True,wifi,True,b6cab63a-ddcb-2dc5-cac9-4aae3785b93e,8d6b1eb6-08ed-f7e2-c7b7-cb6e32ac7b9b,Z003XDCS,neutral,True,1b3dc4f9-e815-0a78-0fe5-785cdfc50428,1237288867872608256
2019-02-18 10:17:16,716607267064438785,"Major train delays into London as upgrade works hit Southern, Thameslink and Gatwick Express services https://t.co/JePdDkXh0y https://t.co/Npd7xYQp10",brandwatch,en,,,c0d6b4b6-2af4-afb5-45e3-391b2e3a553a,c0d6b4b6-2af4-afb5-45e3-391b2e3a553a,Z003XDCS,True,delays,True,7726a505-a0e3-e6b8-c8eb-11f0c338e0b1,c0d6b4b6-2af4-afb5-45e3-391b2e3a553a,Z003XDCS,negative,True,bdd9b31a-3afd-5cd6-a23c-f22d3382222c,1097439899869949956
2019-12-22 10:48:02,26530416,Heavy rain and broken down train causing cancellations and delays on Great Northern and Thameslink https://t.co/GxEWsr7UU7,brandwatch,en-GB,,,76e16086-b341-9131-9484-2b1810320c09,76e16086-b341-9131-9484-2b1810320c09,Z003XDCS,True,delays,True,10f4d95b-e712-5ec2-94e5-44ef62c4a81e,76e16086-b341-9131-9484-2b1810320c09,Z003XDCS,neutral,True,12f2596b-4f17-d72e-567f-dd5b8c1ce314,1208700719554949121
2019-11-29 08:07:33,154996779,@TLRailUK why are trains cancelled or delayed from Bedford? Nothing on your twitter feed about any problems?,brandwatch,en-GB,,,880c970d-49e9-3d70-1158-2581afbfdeea,880c970d-49e9-3d70-1158-2581afbfdeea,Z003XDCS,True,delays,True,4d63c56e-af7e-34b1-333e-f5ba0d0ddc02,880c970d-49e9-3d70-1158-2581afbfdeea,Z003XDCS,neutral,True,5ac8e9cd-e229-c932-0b82-fb145dab2fb1,1200325412347371521
2019-09-28 15:27:03,1143408237263413248,1606 LNER train to Newark North Gate: Delayed 1627 Grand Central train to Bradford Interchange: On time - plat 10 1628 Thameslink train to Cambridge: On time 1633 LNER train to Leeds: On time - plat 1 1630 LNER train to Edinburgh: expected 1635,brandwatch,en-GB,,,98a24ec6-67ee-460f-d5d7-5b3838c808dd,98a24ec6-67ee-460f-d5d7-5b3838c808dd,Z003XDCS,True,delays,True,d6d1f94c-901d-e67b-122e-a4860e1f1215,98a24ec6-67ee-460f-d5d7-5b3838c808dd,Z003XDCS,neutral,True,7371adf1-0223-2244-312f-078b406eb386,1177967964731183105
2020-02-27 08:43:06,191833967,@TLRailUK @SouthernRailUK Carried on to East Croydon where I'm waiting for service to st pancras,brandwatch,en-GB,,,8d9ab42b-cde3-784f-7c70-d9e1927a6821,8d9ab42b-cde3-784f-7c70-d9e1927a6821,Z003XDCS,True,delays,True,e4ba804a-a65b-a8be-1ee1-b0cd8f3aa2f4,8d9ab42b-cde3-784f-7c70-d9e1927a6821,Z003XDCS,neutral,True,ff301d16-d689-bd75-b032-ff830b38159b,1232949266458517504
2019-09-28 18:54:00,1138765268505759745,1949 Thameslink train to Brighton: Delayed - plat 1 1840 EMR train to Nottingham: expected 2002 - plat 4 2005 Thameslink train to Gatwick Airport: Delayed - plat 3 1940 EMR train to Nottingham: expected 2008 - plat 4,brandwatch,en,,,e2992b2f-096f-e0b1-61c3-8caa7faabc05,e2992b2f-096f-e0b1-61c3-8caa7faabc05,Z003XDCS,True,delays,True,428892df-7280-f9d4-9b73-f8400b9cbd8f,e2992b2f-096f-e0b1-61c3-8caa7faabc05,Z003XDCS,neutral,True,29971905-8045-8b49-4cae-0d9f25c396c7,1178020046980952067
2019-09-30 09:39:01,1143420803549151232,1012 Thameslink train to Cambridge: Delayed - plat 7 1038 Great Northern train to Moorgate: On time - plat 1 1039 Great Northern train to Hertford North: Cancelled 1022 Thameslink train to Brighton: expected 1042 - plat 2 1043 Great Northern train to Moorgate: Cancelled,brandwatch,en-GB,,,622a5e62-0437-bf6e-78dd-ecebf0d50261,622a5e62-0437-bf6e-78dd-ecebf0d50261,Z003XDCS,True,delays,True,183dceec-1f15-87e3-9ce4-57a840b3b418,622a5e62-0437-bf6e-78dd-ecebf0d50261,Z003XDCS,neutral,True,51c1058e-e3b9-719c-a33e-0053654c09b8,1178605156474200066
